,all_q05,all_q50,all_q95,aer_q05,aer_q50,aer_q95,all2000aer_q05,all2000aer_q50,all2000aer_q95,aer2000aer_q05,aer2000aer_q50,aer2000aer_q95
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,0.019569989971031838,0.03493587229238932,0.052672423035378495,0.0008073729745132416,0.0024171991899354997,0.005083300165180993,0.019569989971031838,0.03493587229238932,0.052672423035378495,0.0008073729745132416,0.0024171991899354997,0.005083300165180993
1752,0.037461326678734634,0.05483669042877815,0.0764654569364413,0.0019795129556034463,0.005199850310842913,0.009919944931887886,0.037461326678734634,0.05483669042877815,0.0764654569364413,0.0019795129556034463,0.005199850310842913,0.009919944931887886
1753,0.04344044444765528,0.06317650834184027,0.0856059263686731,0.0028229667784710963,0.007479864325260904,0.013971832802065334,0.04344044444765528,0.06317650834184027,0.0856059263686731,0.0028229667784710963,0.007479864325260904,0.013971832802065334
1754,0.04260763987077529,0.06355958169905698,0.08697710725121652,0.00306313275585654,0.008307101588931817,0.015598795820000108,0.04260763987077529,0.06355958169905698,0.08697710725121652,0.00306313275585654,0.008307101588931817,0.015598795820000108
1755,0.010070419944946854,0.02983568906326592,0.053399652877295006,0.0024378047626438942,0.007205968713002359,0.014098596631818443,0.010070419944946854,0.02983568906326592,0.053399652877295006,0.0024378047626438942,0.007205968713002359,0.014098596631818443
1756,0.003992848618515776,0.01733417828503442,0.03392104206147254,0.002484581323787073,0.00746998711960601,0.014748529554034676,0.003992848618515776,0.01733417828503442,0.03392104206147254,0.002484581323787073,0.00746998711960601,0.014748529554034676
1757,0.011132871464519037,0.023983187658513844,0.03924473574448739,0.003055386151356053,0.008641324554758568,0.01660786653049838,0.011132871464519037,0.023983187658513844,0.03924473574448739,0.003055386151356053,0.008641324554758568,0.01660786653049838
1758,0.019559173409646004,0.03260410208357084,0.04966338279130067,0.0017397408393632526,0.006605871977200074,0.014260677602987534,0.019559173409646004,0.03260410208357084,0.04966338279130067,0.0017397408393632526,0.006605871977200074,0.014260677602987534
1759,0.03145847517003912,0.046410183244042044,0.06544747534215282,0.0016968268840216044,0.006505005769893116,0.014048494606739945,0.03145847517003912,0.046410183244042044,0.06544747534215282,0.0016968268840216044,0.006505005769893116,0.014048494606739945
1760,0.04343536864777297,0.061812761245246595,0.08302037206680855,0.0015327732628548363,0.006339827344313584,0.014021706890602698,0.04343536864777297,0.061812761245246595,0.08302037206680855,0.0015327732628548363,0.006339827344313584,0.014021706890602698
1761,0.05256345015456465,0.0738128339047045,0.0990852041029314,0.0006888923877224826,0.005190077952322472,0.012530377380323449,0.05256345015456465,0.0738128339047045,0.0990852041029314,0.0006888923877224826,0.005190077952322472,0.012530377380323449
1762,0.05742565862444639,0.08134060004071786,0.10905445775173439,0.00020785470525623573,0.004925840611324922,0.012304664424680437,0.05742565862444639,0.08134060004071786,0.10905445775173439,0.00020785470525623573,0.004925840611324922,0.012304664424680437
1763,-0.04308379805162793,-0.005044262649974332,0.03403112160012691,0.0010290322752652611,0.005721191210850761,0.013426555581799976,-0.04308379805162793,-0.005044262649974332,0.03403112160012691,0.0010290322752652611,0.005721191210850761,0.013426555581799976
1764,-0.06342621170856577,-0.03247307541199465,-0.0037443614277445705,0.0014386751312903678,0.006150827398533218,0.014120039703118707,-0.06342621170856577,-0.03247307541199465,-0.0037443614277445705,0.0014386751312903678,0.006150827398533218,0.014120039703118707
1765,-0.03466319453412632,-0.010808730193153485,0.010377816642094338,0.0030375606718284686,0.00873201331179244,0.01837168795765385,-0.03466319453412632,-0.010808730193153485,0.010377816642094338,0.0030375606718284686,0.00873201331179244,0.01837168795765385
1766,-0.006477912380674161,0.008781309191773966,0.02475837380965979,0.0019876031644885384,0.007302910365210434,0.015834913061199343,-0.006477912380674161,0.008781309191773966,0.02475837380965979,0.0019876031644885384,0.007302910365210434,0.015834913061199343
1767,0.009316926138521694,0.02209573027009181,0.038832473446964715,0.0021211086678487867,0.007561890367703802,0.016340946043271475,0.009316926138521694,0.02209573027009181,0.038832473446964715,0.0021211086678487867,0.007561890367703802,0.016340946043271475
1768,-0.02489055588421089,-0.009752109404816106,0.005168529103019303,0.0021412531696185233,0.00770214610851138,0.01673778374701998,-0.02489055588421089,-0.009752109404816106,0.005168529103019303,0.0021412531696185233,0.00770214610851138,0.01673778374701998
1769,-0.022358159838017894,-0.010408791406685214,0.001659173537257947,-0.0007270540765504131,0.004739122221640593,0.012944906896967506,-0.022358159838017894,-0.010408791406685214,0.001659173537257947,-0.0007270540765504131,0.004739122221640593,0.012944906896967506
1770,0.004017455917717214,0.0192318838433388,0.036519605897181555,-0.001026772549373803,0.004653513984383802,0.012426803159906779,0.004017455917717214,0.0192318838433388,0.036519605897181555,-0.001026772549373803,0.004653513984383802,0.012426803159906779
1771,0.02850160364510729,0.047645194901529075,0.07233373821425303,-0.0011607021122503752,0.004499228475657223,0.012260331755094181,0.02850160364510729,0.047645194901529075,0.07233373821425303,-0.0011607021122503752,0.004499228475657223,0.012260331755094181
1772,0.04527940446114827,0.06751750164751551,0.09603949856563297,0.0009184933996271086,0.006235011278379339,0.014874219720474181,0.04527940446114827,0.06751750164751551,0.09603949856563297,0.0009184933996271086,0.006235011278379339,0.014874219720474181
1773,0.05307737319049298,0.07819659797428702,0.10856803188169983,0.0022988499109914684,0.008270580821385945,0.018002134385748922,0.05307737319049298,0.07819659797428702,0.10856803188169983,0.0022988499109914684,0.008270580821385945,0.018002134385748922
1774,0.055407999798793066,0.08138506276506874,0.11186513678150059,0.0027049620379339043,0.008970768844918361,0.019326858561270498,0.055407999798793066,0.08138506276506874,0.11186513678150059,0.0027049620379339043,0.008970768844918361,0.019326858561270498
1775,0.051184404627920635,0.0760079351888076,0.10481260967916955,0.0008918630594109689,0.006452921069152906,0.01548840916790592,0.051184404627920635,0.0760079351888076,0.10481260967916955,0.0008918630594109689,0.006452921069152906,0.01548840916790592
1776,0.04672683659788908,0.07043512183371928,0.09694261851248989,0.0002607180209813764,0.006089395020897934,0.014963316816802325,0.04672683659788908,0.07043512183371928,0.09694261851248989,0.0002607180209813764,0.006089395020897934,0.014963316816802325
1777,0.043396745000706255,0.06650998777505064,0.09295557523474512,0.001138982191263821,0.006960015438080253,0.016288265634658614,0.043396745000706255,0.06650998777505064,0.09295557523474512,0.001138982191263821,0.006960015438080253,0.016288265634658614
1778,0.04181323727157104,0.06351540882435769,0.09054307829617078,-0.00021041515769318342,0.006023476194027891,0.014928217930549534,0.04181323727157104,0.06351540882435769,0.09054307829617078,-0.00021041515769318342,0.006023476194027891,0.014928217930549534
1779,0.04571401456742318,0.06767967582374185,0.09472167323007097,-0.0029494414555599133,0.0043810682457654515,0.013067951414997045,0.04571401456742318,0.06767967582374185,0.09472167323007097,-0.0029494414555599133,0.0043810682457654515,0.013067951414997045
1780,0.057295540284863916,0.08134498100269921,0.11003637256826446,-0.0026658704036555125,0.004729837665751413,0.013273787078335472,0.057295540284863916,0.08134498100269921,0.11003637256826446,-0.0026658704036555125,0.004729837665751413,0.013273787078335472
1781,0.0658307434884415,0.09348534050225,0.1255576500137407,-0.004762768291470085,0.003368406661276052,0.01196952728252021,0.0658307434884415,0.09348534050225,0.1255576500137407,-0.004762768291470085,0.003368406661276052,0.01196952728252021
1782,0.07185155301515249,0.10173898776675304,0.13756276042347967,-0.0056380827213079465,0.0031907117117744854,0.011670199028537553,0.07185155301515249,0.10173898776675304,0.13756276042347967,-0.0056380827213079465,0.0031907117117744854,0.011670199028537553
1783,0.07337836369403827,0.10509745963189557,0.14141517597439393,-0.004726162479179008,0.0036701814087290174,0.011970704879045363,0.07337836369403827,0.10509745963189557,0.14141517597439393,-0.004726162479179008,0.0036701814087290174,0.011970704879045363
1784,-0.15906808349496226,-0.07760411296007375,0.002604914844826625,-0.0034550844485913973,0.004229183152191243,0.012476157364356158,-0.15906808349496226,-0.07760411296007375,0.002604914844826625,-0.0034550844485913973,0.004229183152191243,0.012476157364356158
1785,-0.21079999593056647,-0.13351611545658404,-0.07299228181613487,-0.0017990281329935964,0.005827240807149553,0.015248786656225366,-0.21079999593056647,-0.13351611545658404,-0.07299228181613487,-0.0017990281329935964,0.005827240807149553,0.015248786656225366
1786,-0.15580766186193218,-0.0932666657595621,-0.04218175960040803,-0.0027784091247770176,0.0050317927997262785,0.013902262336680654,-0.15580766186193218,-0.0932666657595621,-0.04218175960040803,-0.0027784091247770176,0.0050317927997262785,0.013902262336680654
1787,-0.09360850777462812,-0.04353932527429023,-0.005972005106510043,-0.0024837513425474862,0.005394953507393489,0.014246264512134406,-0.09360850777462812,-0.04353932527429023,-0.005972005106510043,-0.0024837513425474862,0.005394953507393489,0.014246264512134406
1788,-0.043448528036365126,-0.008735113227058174,0.017457048500817224,-0.003837656866438971,0.004669785049126504,0.013317264233521621,-0.043448528036365126,-0.008735113227058174,0.017457048500817224,-0.003837656866438971,0.004669785049126504,0.013317264233521621
1789,-0.008028468724234433,0.018965151743024197,0.04260084621728551,-0.009634100209942188,0.0015927859169164692,0.010397743294087306,-0.008028468724234433,0.018965151743024197,0.04260084621728551,-0.009634100209942188,0.0015927859169164692,0.010397743294087306
1790,0.0234667522516797,0.04774060567744289,0.07807039130441248,-0.01031462432852289,0.0012100795395578526,0.00947842714277125,0.0234667522516797,0.04774060567744289,0.07807039130441248,-0.01031462432852289,0.0012100795395578526,0.00947842714277125
1791,0.044505797976077024,0.07001301779695632,0.1046666431034483,-0.011350256905163308,0.0008367087730752482,0.009084407558617974,0.044505797976077024,0.07001301779695632,0.1046666431034483,-0.011350256905163308,0.0008367087730752482,0.009084407558617974
1792,0.05659669895305572,0.08473993146491093,0.12080501290604444,-0.008921615363952279,0.00223033630943046,0.010490502634629625,0.05659669895305572,0.08473993146491093,0.12080501290604444,-0.008921615363952279,0.00223033630943046,0.010490502634629625
1793,0.06322704057228376,0.09335999547775514,0.13035821093031488,-0.007072258463563408,0.003734861055428279,0.012138903805318763,0.06322704057228376,0.09335999547775514,0.13035821093031488,-0.007072258463563408,0.003734861055428279,0.012138903805318763
1794,0.06473823546887215,0.09589076957946475,0.13317276712560525,-0.005464379502359021,0.004474732599569514,0.012884115538049898,0.06473823546887215,0.09589076957946475,0.13317276712560525,-0.005464379502359021,0.004474732599569514,0.012884115538049898
1795,0.062170235729864416,0.09204795879457278,0.12767327265545197,-0.008988794127364405,0.0020062103479677046,0.010525881767750225,0.062170235729864416,0.09204795879457278,0.12767327265545197,-0.008988794127364405,0.0020062103479677046,0.010525881767750225
1796,0.043367716343576106,0.06916025886570525,0.10087264787047746,-0.009962408379088683,0.001779470612778597,0.010306938951617606,0.043367716343576106,0.06916025886570525,0.10087264787047746,-0.009962408379088683,0.001779470612778597,0.010306938951617606
1797,0.03740027263912245,0.05857885341733085,0.08705991568794819,-0.008134420696588027,0.0028437476622037647,0.011288563069321397,0.03740027263912245,0.05857885341733085,0.08705991568794819,-0.008134420696588027,0.0028437476622037647,0.011288563069321397
1798,0.03682792553493477,0.05675920545833861,0.08310928278390323,-0.009881596870533624,0.0019503268339954166,0.010445766317073307,0.03682792553493477,0.05675920545833861,0.08310928278390323,-0.009881596870533624,0.0019503268339954166,0.010445766317073307
1799,0.03680484373622745,0.05640790758918192,0.081092426292202,-0.012277617128088461,0.0005492555361614332,0.009039339497509805,0.03680484373622745,0.05640790758918192,0.081092426292202,-0.012277617128088461,0.0005492555361614332,0.009039339497509805
1800,0.03767602887507793,0.057251595905388,0.08352449049276875,-0.013063653602383936,0.0002203077383214902,0.008448854451007654,0.03767602887507793,0.057251595905388,0.08352449049276875,-0.013063653602383936,0.0002203077383214902,0.008448854451007654
1801,0.03981031149402612,0.06025243426972684,0.08687815716310546,-0.014189486443817248,-0.0008749652952007442,0.007657843824491875,0.03981031149402612,0.06025243426972684,0.08687815716310546,-0.014189486443817248,-0.0008749652952007442,0.007657843824491875
1802,0.046029047356850594,0.06689917428147399,0.09484377059433245,-0.014644659857528108,-0.0008790981862301164,0.007419428723920554,0.046029047356850594,0.06689917428147399,0.09484377059433245,-0.014644659857528108,-0.0008790981862301164,0.007419428723920554
1803,0.05264646898929395,0.07497778987764743,0.10407037052596582,-0.01440861690540491,-0.0009762281081454882,0.007273413467411935,0.05264646898929395,0.07497778987764743,0.10407037052596582,-0.01440861690540491,-0.0009762281081454882,0.007273413467411935
1804,0.05936036420016054,0.08332060269089298,0.11469023972341245,-0.013129868507240072,4.16146163139397e-05,0.00785045561135228,0.05936036420016054,0.08332060269089298,0.11469023972341245,-0.013129868507240072,4.16146163139397e-05,0.00785045561135228
1805,0.06374426436466646,0.08931611996139391,0.12159252288901645,-0.012587834687656368,0.0009383725226575768,0.008829114481148287,0.06374426436466646,0.08931611996139391,0.12159252288901645,-0.012587834687656368,0.0009383725226575768,0.008829114481148287
1806,0.06461858292017905,0.09075958847814145,0.12355211901989144,-0.013977800873706175,-0.0001830875104308627,0.008093551132520055,0.06461858292017905,0.09075958847814145,0.12355211901989144,-0.013977800873706175,-0.0001830875104308627,0.008093551132520055
1807,0.06465206761713181,0.09074922217876208,0.12446203335042916,-0.015014482629073914,-0.0003872241506374524,0.007654293858120401,0.06465206761713181,0.09074922217876208,0.12446203335042916,-0.015014482629073914,-0.0003872241506374524,0.007654293858120401
1808,0.06197945310205631,0.08828098828170207,0.12170286052935345,-0.016625142598018477,-0.0013280886286663324,0.007069815151246134,0.06197945310205631,0.08828098828170207,0.12170286052935345,-0.016625142598018477,-0.0013280886286663324,0.007069815151246134
1809,0.056510943078575473,0.0820715901726199,0.11468063572963003,-0.02223973989762179,-0.004502424994557656,0.004423497053379619,0.056510943078575473,0.0820715901726199,0.11468063572963003,-0.02223973989762179,-0.004502424994557656,0.004423497053379619
1810,-0.33069536699416646,-0.19947432335619697,-0.07932353876251341,-0.023981413020953607,-0.0052184110970023845,0.004298602539258345,-0.33069536699416646,-0.19947432335619697,-0.07932353876251341,-0.023981413020953607,-0.0052184110970023845,0.004298602539258345
1811,-0.41834711664354035,-0.2826047369389748,-0.181620473826345,-0.02535497111563778,-0.00600327560322228,0.0039015449473503994,-0.41834711664354035,-0.2826047369389748,-0.181620473826345,-0.02535497111563778,-0.00600327560322228,0.0039015449473503994
1812,-0.3201565267204413,-0.21034193831886297,-0.11688084594597704,-0.02412455082053863,-0.005167313603786083,0.004371027888587314,-0.3201565267204413,-0.21034193831886297,-0.11688084594597704,-0.02412455082053863,-0.005167313603786083,0.004371027888587314
1813,-0.216673216637814,-0.12206142414474291,-0.05156559195301026,-0.02232915208832484,-0.0036592149974009613,0.005030198966279126,-0.216673216637814,-0.12206142414474291,-0.05156559195301026,-0.02232915208832484,-0.0036592149974009613,0.005030198966279126
1814,-0.130348494419283,-0.06126556732341575,-0.014361494030296802,-0.02197033485655432,-0.003600498080250987,0.005288973403417274,-0.130348494419283,-0.06126556732341575,-0.014361494030296802,-0.02197033485655432,-0.003600498080250987,0.005288973403417274
1815,-0.08040975767382548,-0.024557932759662584,0.011594045575776623,-0.02642663465232241,-0.006206763427155721,0.00352485198017825,-0.08040975767382548,-0.024557932759662584,0.011594045575776623,-0.02642663465232241,-0.006206763427155721,0.00352485198017825
1816,-0.781426978149432,-0.5228400415463078,-0.30180211952312563,-0.028178144002777628,-0.007138512360472138,0.003310497414580449,-0.781426978149432,-0.5228400415463078,-0.30180211952312563,-0.028178144002777628,-0.007138512360472138,0.003310497414580449
1817,-0.9786565960685264,-0.6831941735632527,-0.47026953669696725,-0.02795347725127384,-0.007153280477568247,0.0031637032636258056,-0.9786565960685264,-0.6831941735632527,-0.47026953669696725,-0.02795347725127384,-0.007153280477568247,0.0031637032636258056
1818,-0.7653650567145822,-0.5264599476808186,-0.3272532273266743,-0.030292036212530626,-0.007991215037816524,0.002872679039096715,-0.7653650567145822,-0.5264599476808186,-0.3272532273266743,-0.030292036212530626,-0.007991215037816524,0.002872679039096715
1819,-0.5569071831174224,-0.34576825219092905,-0.19020309962286763,-0.03410666136511609,-0.010225064964417385,0.0021261980290293025,-0.5569071831174224,-0.34576825219092905,-0.19020309962286763,-0.03410666136511609,-0.010225064964417385,0.0021261980290293025
1820,-0.4014881197516657,-0.22433001729411417,-0.11046225404958569,-0.03536584551257693,-0.010682174925452814,0.001992594482137483,-0.4014881197516657,-0.22433001729411417,-0.11046225404958569,-0.03536584551257693,-0.010682174925452814,0.001992594482137483
1821,-0.2983832775785889,-0.15231134158340165,-0.0637614700108025,-0.03806082048712692,-0.012067217815534992,0.0016604495149913912,-0.2983832775785889,-0.15231134158340165,-0.0637614700108025,-0.03806082048712692,-0.012067217815534992,0.0016604495149913912
1822,-0.22902572446179875,-0.1082329539336794,-0.03499071899937689,-0.03987127729272977,-0.01269867844609042,0.0014346414703784172,-0.22902572446179875,-0.1082329539336794,-0.03499071899937689,-0.03987127729272977,-0.01269867844609042,0.0014346414703784172
1823,-0.2092213705070317,-0.1006981509962043,-0.0356163856801843,-0.04018604751805588,-0.01266797059976324,0.0012913157518849583,-0.2092213705070317,-0.1006981509962043,-0.0356163856801843,-0.04018604751805588,-0.01266797059976324,0.0012913157518849583
1824,-0.18248430209500496,-0.08491011649881622,-0.02589222270527998,-0.038977398967716154,-0.011856221368208686,0.001552102463961865,-0.18248430209500496,-0.08491011649881622,-0.02589222270527998,-0.038977398967716154,-0.011856221368208686,0.001552102463961865
1825,-0.15052838037788013,-0.0597378015180211,-0.006260909978989689,-0.038575954311887345,-0.011479720229300439,0.0015919379003512934,-0.15052838037788013,-0.0597378015180211,-0.006260909978989689,-0.038575954311887345,-0.011479720229300439,0.0015919379003512934
1826,-0.12311105776512414,-0.03662795337148138,0.014065665268369557,-0.0409637970749632,-0.012684357611464001,0.000992167688964745,-0.12311105776512414,-0.03662795337148138,0.014065665268369557,-0.0409637970749632,-0.012684357611464001,0.000992167688964745
1827,-0.09169609318638547,-0.014798013369371633,0.03351085040199024,-0.041415995235352415,-0.012815067797006263,0.0008799680843387184,-0.09169609318638547,-0.014798013369371633,0.03351085040199024,-0.041415995235352415,-0.012815067797006263,0.0008799680843387184
1828,-0.0647284705706337,0.003976810817573735,0.051143403528315624,-0.04346939029277297,-0.013712204384229074,0.0005563538248601271,-0.0647284705706337,0.003976810817573735,0.051143403528315624,-0.04346939029277297,-0.013712204384229074,0.0005563538248601271
1829,-0.04939076272303071,0.016953396829946843,0.06280541164943468,-0.050024117823674885,-0.01714851938487242,-0.0003941854080244181,-0.04939076272303071,0.016953396829946843,0.06280541164943468,-0.050024117823674885,-0.01714851938487242,-0.0003941854080244181
1830,-0.03664989277351356,0.027312224017966052,0.07225865166110548,-0.05189052588237583,-0.017924887709692194,-0.0007888767708157246,-0.03664989277351356,0.027312224017966052,0.07225865166110548,-0.05189052588237583,-0.017924887709692194,-0.0007888767708157246
1831,-0.029738696530696673,0.031704638521920764,0.07755876915386993,-0.05545195761991366,-0.0193092127279658,-0.0013607926246214097,-0.029738696530696673,0.031704638521920764,0.07755876915386993,-0.05545195761991366,-0.0193092127279658,-0.0013607926246214097
1832,-0.4021026936021614,-0.24597650722249922,-0.11633216696489823,-0.053372826413356333,-0.018549180534441684,-0.0012498537171969915,-0.4021026936021614,-0.24597650722249922,-0.11633216696489823,-0.053372826413356333,-0.018549180534441684,-0.0012498537171969915
1833,-0.49300309179147606,-0.33208342408434455,-0.21886674014878085,-0.052513374048741845,-0.0176949114868985,-0.0008977574319613546,-0.49300309179147606,-0.33208342408434455,-0.21886674014878085,-0.052513374048741845,-0.0176949114868985,-0.0008977574319613546
1834,-0.38093394429042404,-0.25549434625481404,-0.1549819666374445,-0.05327453389407916,-0.01773296553379039,-0.0009207385011907876,-0.38093394429042404,-0.25549434625481404,-0.1549819666374445,-0.05327453389407916,-0.01773296553379039,-0.0009207385011907876
1835,-0.2817408581031686,-0.167640310684556,-0.08638632977185981,-0.05929892219516433,-0.020408105815750185,-0.001996317957344146,-0.2817408581031686,-0.167640310684556,-0.08638632977185981,-0.05929892219516433,-0.020408105815750185,-0.001996317957344146
1836,-0.3002206688698005,-0.19422011622323254,-0.11972279505117223,-0.06081229357204246,-0.020942629201713997,-0.002413162229709137,-0.3002206688698005,-0.19422011622323254,-0.11972279505117223,-0.06081229357204246,-0.020942629201713997,-0.002413162229709137
1837,-0.27617720918900646,-0.171230852813565,-0.09872083987279218,-0.06252771997209214,-0.021799819187704544,-0.0028524005244579542,-0.27617720918900646,-0.171230852813565,-0.09872083987279218,-0.06252771997209214,-0.021799819187704544,-0.0028524005244579542
1838,-0.20774030665884724,-0.10559981730320192,-0.04192818587798097,-0.06529507237128401,-0.02301564818085805,-0.0034503700208261268,-0.20774030665884724,-0.10559981730320192,-0.04192818587798097,-0.06529507237128401,-0.02301564818085805,-0.0034503700208261268
